Type,Species,Scientific Name,Family,Order,Habitat,Feeding,Plastic color,Color_no
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,6
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,5
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Shy Albatross,Thalassarche cauta,Diomedeiadae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Silver Gull,Chroicocephalus novaehollandiae,Laridae,Charadriiformes,Coastal beach,Pick from beach,Orange,0
Bird,Slender Billed Prion,Pachyptila belcheri,Procellariidae,Procellariiformes,Pelagic,Flight feeding,Orange,0
Bird,Slender Billed Prion,Pachyptila belcheri,Procellariidae,Procellariiformes,Pelagic,Flight feeding,Orange,1
Bird,Southern Giant Petrel,Macronectes giganteus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Southern Giant Petrel,Macronectes giganteus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Southern Giant Petrel,Macronectes giganteus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Wedge Tailed Shearwater,Puffinus pacificus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Wedge Tailed Shearwater,Puffinus pacificus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Wedge Tailed Shearwater,Puffinus pacificus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Wedge Tailed Shearwater,Puffinus pacificus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Bird,Westland Black Petrel,Procellaria westlandica,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,1
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,1
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
Trawl,NA,NA,NA,NA,NA,NA,Orange,0
"*note: this is a cleaned dataset used for analysis in the paper: some of the single species samples were removed and not analysed, and some of the samples where debris was collected but degraded before it could be measured/categorised was also not included.",NA,NA,NA,NA,NA,NA,Orange,NA
Bird,Antarctic Prion,Pachyptila desolata,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Antarctic Prion,Pachyptila desolata,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Antarctic Prion,Pachyptila desolata,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Antarctic Prion,Pachyptila desolata,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,1
Bird,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Red,0
Bird,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Red,0
Bird,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Red,0
Bird,Bullers Albatross,Thalassarche bulleri,Diomedeiadae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,NA
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,1
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fluttering Shearwater,Puffinus gavia,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fluttering Shearwater,Puffinus gavia,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fluttering Shearwater,Puffinus gavia,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Fluttering Shearwater,Puffinus gavia,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,Red,0
Bird,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,Red,0
Bird,Little Shearwater,Puffinus assimilis,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Pied Cormorant,Phalacrocorax varius,Phalacrocoracidae,Suliformes,Coastal marine,Diving,Red,0
Bird,Pied Cormorant,Phalacrocorax varius,Phalacrocoracidae,Suliformes,Coastal marine,Diving,Red,0
Bird,Pied Cormorant,Phalacrocorax varius,Phalacrocoracidae,Suliformes,Coastal marine,Diving,Red,0
Bird,Pied Cormorant,Phalacrocorax varius,Phalacrocoracidae,Suliformes,Coastal marine,Diving,Red,0
Bird,Pied Cormorant,Phalacrocorax varius,Phalacrocoracidae,Suliformes,Coastal marine,Diving,Red,0
Bird,Pied Cormorant,Phalacrocorax varius,Phalacrocoracidae,Suliformes,Coastal marine,Diving,Red,0
Bird,Pied Oystercatcher,Haematopus longirostris,Haematopodidae,Charadriiformes,Coastal beach,Probe with bill,Red,0
Bird,Salvin's Prion,Pachyptila salvini,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Salvin's Prion,Pachyptila salvini,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,6
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,5
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,6
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,2
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Shy Albatross,Thalassarche cauta,Diomedeiadae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Silver Gull,Chroicocephalus novaehollandiae,Laridae,Charadriiformes,Coastal beach,Pick from beach,Red,0
Bird,Slender Billed Prion,Pachyptila belcheri,Procellariidae,Procellariiformes,Pelagic,Flight feeding,Red,0
Bird,Slender Billed Prion,Pachyptila belcheri,Procellariidae,Procellariiformes,Pelagic,Flight feeding,Red,2
Bird,Southern Giant Petrel,Macronectes giganteus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Southern Giant Petrel,Macronectes giganteus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,4
Bird,Southern Giant Petrel,Macronectes giganteus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Wedge Tailed Shearwater,Puffinus pacificus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Wedge Tailed Shearwater,Puffinus pacificus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Wedge Tailed Shearwater,Puffinus pacificus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Wedge Tailed Shearwater,Puffinus pacificus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,0
Bird,Westland Black Petrel,Procellaria westlandica,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Red,2
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,1
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,1
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,2
Trawl,NA,NA,NA,NA,NA,NA,Red,1
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,1
Trawl,NA,NA,NA,NA,NA,NA,Red,2
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,1
Trawl,NA,NA,NA,NA,NA,NA,Red,1
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,3
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,1
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,0
Trawl,NA,NA,NA,NA,NA,NA,Red,1
"*note: this is a cleaned dataset used for analysis in the paper: some of the single species samples were removed and not analysed, and some of the samples where debris was collected but degraded before it could be measured/categorised was also not included.",NA,NA,NA,NA,NA,NA,Red,NA
Bird,Antarctic Prion,Pachyptila desolata,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Antarctic Prion,Pachyptila desolata,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,12
Bird,Antarctic Prion,Pachyptila desolata,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Antarctic Prion,Pachyptila desolata,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,White,0
Bird,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,White,0
Bird,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,White,2
Bird,Bullers Albatross,Thalassarche bulleri,Diomedeiadae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,3
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,2
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,2
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,2
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Fluttering Shearwater,Puffinus gavia,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Fluttering Shearwater,Puffinus gavia,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Fluttering Shearwater,Puffinus gavia,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Fluttering Shearwater,Puffinus gavia,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,White,0
Bird,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,White,1
Bird,Little Shearwater,Puffinus assimilis,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Pied Cormorant,Phalacrocorax varius,Phalacrocoracidae,Suliformes,Coastal marine,Diving,White,0
Bird,Pied Cormorant,Phalacrocorax varius,Phalacrocoracidae,Suliformes,Coastal marine,Diving,White,0
Bird,Pied Cormorant,Phalacrocorax varius,Phalacrocoracidae,Suliformes,Coastal marine,Diving,White,0
Bird,Pied Cormorant,Phalacrocorax varius,Phalacrocoracidae,Suliformes,Coastal marine,Diving,White,0
Bird,Pied Cormorant,Phalacrocorax varius,Phalacrocoracidae,Suliformes,Coastal marine,Diving,White,0
Bird,Pied Cormorant,Phalacrocorax varius,Phalacrocoracidae,Suliformes,Coastal marine,Diving,White,1
Bird,Pied Oystercatcher,Haematopus longirostris,Haematopodidae,Charadriiformes,Coastal beach,Probe with bill,White,18
Bird,Salvin's Prion,Pachyptila salvini,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Salvin's Prion,Pachyptila salvini,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,6
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,10
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,8
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,3
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,5
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,2
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,2
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,3
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
