Type,Row Labels,Species,Scientific Name,Family,Order,Habitat,Feeding,Plastic color,Color_no,Plastic type,Plastic_no
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Red,0,Fishing,4
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Red,0,Soft Plastic,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Red,0,Balloon,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Red,0,Other,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Red,0,Hard Plastic,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Orange,0,Fishing,4
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Orange,0,Soft Plastic,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Orange,0,Balloon,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Orange,0,Other,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Orange,0,Hard Plastic,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Green,0,Fishing,4
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Green,0,Soft Plastic,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Green,0,Balloon,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Green,0,Other,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Green,0,Hard Plastic,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Brown,3,Fishing,4
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Brown,3,Soft Plastic,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Brown,3,Balloon,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Brown,3,Other,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Brown,3,Hard Plastic,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Blue,0,Fishing,4
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Blue,0,Soft Plastic,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Blue,0,Balloon,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Blue,0,Other,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Blue,0,Hard Plastic,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Clear,1,Fishing,4
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Clear,1,Soft Plastic,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Clear,1,Balloon,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Clear,1,Other,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Clear,1,Hard Plastic,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Yellow,0,Fishing,4
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Yellow,0,Soft Plastic,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Yellow,0,Balloon,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Yellow,0,Other,0
Bird,309,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Yellow,0,Hard Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Black,0,Hard Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Black,0,Fishing,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Black,0,Soft Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Black,0,Balloon,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Black,0,Other,2
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,White,0,Hard Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,White,0,Fishing,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,White,0,Soft Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,White,0,Balloon,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,White,0,Other,2
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Red,0,Hard Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Red,0,Fishing,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Red,0,Soft Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Red,0,Balloon,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Red,0,Other,2
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Orange,0,Hard Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Orange,0,Fishing,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Orange,0,Soft Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Orange,0,Balloon,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Orange,0,Other,2
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Grey,0,Hard Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Grey,0,Fishing,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Grey,0,Soft Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Grey,0,Balloon,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Grey,0,Other,2
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Brown,2,Hard Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Brown,2,Fishing,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Brown,2,Soft Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Brown,2,Balloon,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Brown,2,Other,2
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Blue,0,Hard Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Blue,0,Fishing,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Blue,0,Soft Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Blue,0,Balloon,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Blue,0,Other,2
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Green,0,Hard Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Green,0,Fishing,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Green,0,Soft Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Green,0,Balloon,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Green,0,Other,2
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Clear,0,Hard Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Clear,0,Fishing,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Clear,0,Soft Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Clear,0,Balloon,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Clear,0,Other,2
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Yellow,0,Hard Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Yellow,0,Fishing,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Yellow,0,Soft Plastic,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Yellow,0,Balloon,0
Bird,310,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Yellow,0,Other,2
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Black,0,Fishing,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Black,0,Soft Plastic,1
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Black,0,Balloon,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Black,0,Other,19
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Black,0,Hard Plastic,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Red,0,Fishing,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Red,0,Soft Plastic,1
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Red,0,Balloon,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Red,0,Other,19
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Red,0,Hard Plastic,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,White,2,Fishing,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,White,2,Soft Plastic,1
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,White,2,Balloon,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,White,2,Other,19
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,White,2,Hard Plastic,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Grey,0,Fishing,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Grey,0,Soft Plastic,1
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Grey,0,Balloon,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Grey,0,Other,19
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Grey,0,Hard Plastic,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Brown,0,Fishing,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Brown,0,Soft Plastic,1
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Brown,0,Balloon,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Brown,0,Other,19
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Brown,0,Hard Plastic,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Blue,15,Fishing,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Blue,15,Soft Plastic,1
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Blue,15,Balloon,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Blue,15,Other,19
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Blue,15,Hard Plastic,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Orange,0,Fishing,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Orange,0,Soft Plastic,1
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Orange,0,Balloon,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Orange,0,Other,19
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Orange,0,Hard Plastic,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Green,0,Fishing,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Green,0,Soft Plastic,1
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Green,0,Balloon,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Green,0,Other,19
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Green,0,Hard Plastic,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Clear,3,Fishing,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Clear,3,Soft Plastic,1
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Clear,3,Balloon,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Clear,3,Other,19
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Clear,3,Hard Plastic,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Yellow,0,Fishing,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Yellow,0,Soft Plastic,1
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Yellow,0,Balloon,0
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Yellow,0,Other,19
Bird,315,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Yellow,0,Hard Plastic,0
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,White,0,Hard Plastic,1
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,White,0,Fishing,0
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,White,0,Balloon,0
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,White,0,Other,0
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,White,0,Soft Plastic,0
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,Grey,0,Hard Plastic,1
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,Grey,0,Fishing,0
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,Grey,0,Balloon,0
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,Grey,0,Other,0
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,Grey,0,Soft Plastic,0
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,Black,0,Hard Plastic,1
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,Black,0,Fishing,0
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,Black,0,Balloon,0
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,Black,0,Other,0
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,Black,0,Soft Plastic,0
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,Red,0,Hard Plastic,1
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,Red,0,Fishing,0
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,Red,0,Balloon,0
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,Red,0,Other,0
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,Red,0,Soft Plastic,0
Bird,318,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,Orange,0,Hard Plastic,1
